Id,MSSubClass,LotArea,Single Family,Duplex,Floors,Quality,Condition,YearBuilt,YearRemodAdd,BsmtFi0SFY,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,Kitchen,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,PoolArea,MoSold,YearSold,SalePrice
1051,20,8993,1,0,1,7,5,2007,2007,0,1302,1,1302,0,1302,2,0,3,1,6,0,2,0,22,0,8,2007,176485
1052,20,11175,1,0,1,7,5,2007,2007,0,1316,1,1316,0,1316,2,0,3,1,6,1,2,0,20,0,10,2007,200141
1053,60,9500,1,0,2,6,6,1964,1978,442,816,1,1127,850,1977,1,1,4,1,9,1,2,0,52,0,6,2007,165000
1054,20,8562,1,0,1,5,6,1957,2002,383,1216,1,1526,0,1526,1,0,4,1,7,1,1,116,78,0,5,2010,144500
1055,60,11367,1,0,2,8,5,2002,2002,932,1065,1,1091,898,1989,2,1,3,1,7,1,2,199,60,0,11,2006,255000
1056,20,11361,1,0,1,6,5,1976,1976,644,1193,1,1523,0,1523,2,0,3,1,7,1,2,0,0,0,5,2008,180000
1057,120,7052,0,0,1,7,5,2005,2005,659,1364,1,1364,0,1364,2,0,2,1,6,1,2,192,36,0,6,2006,185850
1058,60,29959,1,1,2,7,6,1994,1994,595,973,1,979,871,1850,2,1,3,1,7,1,2,168,98,0,1,2009,248000
1059,60,11308,1,0,2,9,5,2008,2008,936,1104,1,1130,1054,2184,2,1,3,1,10,1,3,0,102,0,7,2009,335000
1060,50,11275,1,0,1.5,6,7,1932,1950,297,854,1,1096,895,1991,1,1,3,1,7,1,2,0,0,0,3,2007,220000
1061,120,4920,0,0,1,8,5,2001,2001,616,1338,1,1338,0,1338,2,0,2,1,6,0,2,0,0,0,4,2010,213500
1062,30,18000,1,1,1,3,4,1935,1950,0,894,1,894,0,894,1,0,2,1,6,0,3,0,20,0,8,2008,81000
1063,190,13600,0,0,2,5,5,1900,1950,0,662,0,1422,915,2337,2,0,5,2,10,0,2,0,57,0,9,2007,90000
1064,30,6000,1,0,1,6,6,1925,1980,397,1103,1,1103,0,1103,1,0,2,1,5,1,2,166,120,0,7,2006,110500
1065,20,11000,1,0,1,5,6,1966,1966,740,1154,1,1154,0,1154,1,1,3,1,6,1,2,0,58,0,11,2009,154000
1066,60,14000,1,0,2,7,5,1996,1997,1201,1306,1,1306,954,2260,2,1,3,1,7,0,2,296,44,0,4,2010,328000
1067,60,7837,1,0,2,6,7,1993,1994,0,799,1,799,772,1571,2,1,3,1,7,1,2,0,40,0,5,2009,178000
1068,60,9760,1,0,2,6,6,1964,1964,674,780,1,798,813,1611,1,1,4,1,7,0,2,328,128,0,6,2008,167900
1069,160,3964,0,0,2,6,4,1973,1973,837,942,1,1291,1230,2521,2,1,5,1,10,1,2,728,20,0,6,2006,151400
1070,45,9600,1,1,1.5,5,7,1949,2003,220,845,1,893,0,893,1,0,2,1,4,0,2,0,0,0,5,2007,135000
1071,20,10152,1,0,1,5,5,1956,1956,586,1048,1,1048,0,1048,1,0,3,1,6,0,1,0,20,0,6,2007,135000
1072,60,11700,1,0,2,6,6,1968,1968,298,727,1,829,727,1556,1,1,4,1,8,0,2,0,0,0,5,2009,154000
1073,50,7585,1,0,1.5,5,3,1948,1950,0,810,1,1002,454,1456,1,0,4,1,7,1,1,0,0,0,8,2006,91500
1074,60,7950,1,0,2,6,6,1977,1977,535,690,1,698,728,1426,1,1,3,1,6,0,2,252,0,0,7,2009,159500
1075,20,8556,1,0,1,7,5,2006,2006,0,1240,1,1240,0,1240,2,0,2,1,5,0,3,140,93,0,5,2007,194000
1076,70,13125,1,0,2,7,6,1940,1984,410,800,1,960,780,1740,1,1,3,1,6,2,1,0,0,0,7,2007,219500
1077,50,10800,1,0,1.5,5,8,1936,1989,626,796,1,1096,370,1466,2,0,3,1,7,1,2,436,21,0,4,2006,170000
1078,20,15870,1,0,1,5,5,1969,1969,75,1096,1,1096,0,1096,1,0,3,1,6,0,1,240,32,0,3,2006,138800
1079,120,4435,0,0,1,6,5,2004,2004,662,848,1,848,0,848,1,0,1,1,3,1,2,140,0,0,5,2006,155900
1080,20,8775,1,1,1,5,5,1994,1994,495,990,1,990,0,990,1,0,3,1,5,0,1,0,64,0,4,2007,126000
1081,20,11040,1,0,1,6,7,1971,2004,656,1258,1,1258,0,1258,2,0,3,1,5,0,2,55,0,0,10,2008,145000
1082,20,7500,1,0,1,5,5,1963,1963,824,1040,1,1040,0,1040,1,1,3,1,5,0,1,0,0,0,6,2010,133000
1083,20,8749,1,0,1,7,5,2002,2002,0,1459,1,1459,0,1459,2,0,3,1,6,1,2,192,39,0,9,2007,192000
1084,20,8800,1,0,1,6,6,1964,1964,553,1251,1,1251,0,1251,1,0,3,1,6,2,1,0,116,0,3,2006,160000
1085,60,13031,1,0,2,6,5,1995,1996,592,691,1,691,807,1498,2,1,3,1,6,1,2,315,44,0,7,2006,187500
1086,85,9069,1,0,1,6,6,1992,1992,747,936,1,996,0,996,1,0,2,1,5,0,2,120,0,0,4,2010,147000
1087,160,1974,0,0,2,4,5,1973,1973,334,546,1,546,546,1092,1,1,3,1,6,0,1,120,96,0,5,2010,83500
1088,60,10574,1,1,2,8,5,2005,2006,0,1082,1,1082,871,1953,2,1,3,1,9,1,3,160,50,0,5,2009,252000
1089,160,2522,0,0,2,7,5,2004,2004,0,970,1,970,739,1709,2,0,3,1,7,0,2,0,40,0,4,2006,137500
1090,120,3316,0,1,1,8,5,2005,2005,1039,1247,1,1247,0,1247,1,1,1,1,4,1,2,0,84,0,4,2006,197000
1091,90,8544,0,1,1,3,4,1950,1950,0,0,0,1040,0,1040,2,0,2,2,6,0,2,0,0,0,6,2009,92900
1092,160,2160,0,1,2,7,5,1999,2000,510,600,1,624,628,1252,2,1,2,1,4,0,2,0,48,0,3,2008,160000
1093,50,8400,1,1,1.5,6,5,1925,1950,423,1181,1,1390,304,1694,2,0,4,1,7,1,2,342,0,0,6,2008,136500
1094,20,9230,1,0,1,5,8,1965,1998,661,864,1,1200,0,1200,1,1,1,1,6,0,2,0,64,0,10,2006,146000
1095,20,5868,1,0,1,5,7,1956,2000,248,936,1,936,0,936,1,0,2,1,4,0,1,0,0,0,5,2010,129000
1096,20,9317,1,0,1,6,5,2006,2006,24,1314,1,1314,0,1314,2,0,3,1,6,1,2,0,22,0,3,2007,176432
1097,70,6882,1,0,2,6,7,1914,2006,0,684,1,773,582,1355,1,1,3,1,7,0,0,136,0,0,3,2007,127000
1098,120,3696,0,0,1,8,5,1986,1986,0,1074,1,1088,0,1088,1,1,2,1,5,0,2,0,74,0,10,2007,170000
1099,50,6000,1,1,1.5,4,6,1936,1950,672,672,1,757,567,1324,1,0,3,1,6,0,1,0,0,0,7,2009,128000
1100,20,11880,1,0,1,7,5,1978,1978,704,1271,1,1601,0,1601,2,0,3,1,7,1,2,0,0,0,4,2009,157000
1101,30,8400,1,0,1,2,5,1920,1950,290,290,0,438,0,438,1,0,1,1,3,0,1,0,0,0,1,2009,60000
1102,20,9758,1,0,1,5,5,1971,1971,412,950,1,950,0,950,1,0,3,1,5,0,1,0,0,0,7,2007,119500
1103,20,7000,1,0,1,5,7,1960,2002,588,1010,1,1134,0,1134,1,0,2,1,6,0,1,0,16,0,4,2007,135000
1104,20,8910,1,0,1,6,6,1959,1959,655,655,1,1194,0,1194,1,0,3,1,6,1,2,0,0,0,7,2006,159500
1105,160,2016,0,0,2,5,5,1970,1970,0,630,1,630,672,1302,2,1,3,1,6,0,2,0,0,0,4,2007,106000
1106,60,12256,1,1,2,8,5,1994,1995,1032,1463,1,1500,1122,2622,2,1,3,1,9,2,2,186,32,0,4,2010,325000
1107,20,10357,1,0,1,7,5,1990,1991,738,910,1,1442,0,1442,2,0,3,1,6,1,2,0,244,0,5,2007,179900
1108,60,23257,1,0,2,7,5,2006,2006,0,868,1,887,1134,2021,2,1,3,1,9,1,2,0,100,0,9,2006,274725
1109,60,8063,1,0,2,6,5,2000,2000,0,924,1,948,742,1690,2,1,3,1,7,1,2,100,48,0,11,2007,181000
1110,20,11362,1,0,1,8,5,2004,2005,1039,1836,1,1836,0,1836,2,0,3,1,7,1,3,125,185,0,3,2009,280000
1111,60,8000,1,0,2,6,5,1995,1996,219,773,1,773,885,1658,2,1,3,1,8,1,2,224,84,0,6,2008,188000
1112,60,10480,1,0,2,7,6,1976,1976,403,803,1,1098,866,1964,2,1,4,1,8,1,2,0,69,0,9,2008,205000
1113,20,7100,1,0,1,5,7,1957,1957,708,816,1,816,0,816,1,0,2,1,5,0,1,0,0,0,7,2006,129900
1114,20,8923,1,0,1,5,7,1953,2006,643,1008,1,1008,0,1008,1,0,2,1,6,0,1,0,18,0,5,2007,134500
1115,20,5400,1,0,1,5,7,1954,2000,415,833,1,833,0,833,1,0,2,1,4,0,1,0,0,0,8,2006,117000
1116,20,12085,1,0,1,8,5,2007,2007,1004,1734,1,1734,0,1734,2,0,3,1,7,1,3,0,0,0,11,2007,318000
1117,80,7750,1,0,1,8,5,2002,2002,353,408,1,779,640,1419,2,1,3,1,7,1,2,120,0,0,3,2009,184100
1118,20,9764,1,0,1,5,7,1967,2003,702,894,1,894,0,894,1,0,3,1,5,0,2,0,0,0,5,2008,130000
1119,80,13825,1,0,1,5,6,1958,1987,0,533,1,1021,580,1601,1,0,3,1,6,0,1,280,34,0,12,2008,140000
1120,20,7560,1,0,1,5,5,1959,1959,369,1040,1,1040,0,1040,1,0,3,1,6,0,1,140,0,0,7,2006,133700
1121,30,8263,1,0,1,6,5,1920,1950,0,1012,1,1012,0,1012,1,0,2,1,6,1,1,0,22,0,5,2007,118400
1122,20,10084,1,0,1,7,5,2005,2006,24,1552,1,1552,0,1552,2,0,3,1,7,0,3,144,20,0,7,2006,212900
1123,20,8926,1,0,1,4,3,1956,1956,0,672,1,960,0,960,1,0,3,1,5,0,1,64,0,0,10,2009,112000
1124,20,9405,1,0,1,5,9,1947,2008,0,698,1,698,0,698,1,0,2,1,4,0,0,0,200,0,6,2009,118000
1125,80,9125,1,0,1,7,5,1992,1992,0,384,1,812,670,1482,2,1,3,1,7,1,2,100,25,0,7,2007,163900
1126,20,10434,1,0,1,4,5,1955,1955,0,1005,1,1005,0,1005,1,0,2,1,5,1,2,0,0,0,11,2009,115000
1127,120,3684,0,0,1,7,5,2007,2007,0,1373,1,1555,0,1555,2,0,2,1,7,1,3,143,20,0,6,2009,174000
1128,20,14572,1,1,1,7,5,2004,2004,1300,1530,1,1530,0,1530,2,0,3,1,7,1,3,144,36,0,11,2007,259000
1129,60,11796,1,0,2,7,5,2004,2005,0,847,1,847,1112,1959,2,1,4,1,8,1,2,100,48,0,7,2007,215000
1130,90,7200,0,0,1,5,5,1980,1980,936,936,1,936,0,936,1,0,2,1,4,0,2,49,0,0,8,2007,140000
1131,50,7804,1,1,1.5,4,3,1928,1950,622,1122,1,1328,653,1981,2,0,4,1,7,2,2,431,44,0,12,2009,135000
1132,20,10712,1,0,1,5,5,1991,1992,212,974,1,974,0,974,1,0,3,1,5,0,0,0,28,0,9,2007,93500
1133,70,9900,1,0,2,6,4,1880,1950,0,1008,1,1178,1032,2210,2,0,5,1,8,0,1,0,48,0,5,2007,117500
1134,60,9828,1,0,2,8,5,1995,1995,584,1128,1,1142,878,2020,2,1,3,1,8,1,2,0,155,0,6,2009,239500
1135,60,8773,1,0,2,6,5,1997,1997,0,916,1,916,684,1600,2,1,3,1,7,1,2,100,38,0,8,2007,169000
1136,30,6180,1,0,1,6,5,1926,1950,0,960,0,986,0,986,1,0,2,1,5,1,1,0,128,0,5,2007,102000
1137,50,9600,1,0,1.5,6,5,1950,1950,280,1032,1,1032,220,1252,1,0,3,1,6,0,1,0,0,0,4,2008,119000
1138,50,6342,1,0,1.5,5,8,1875,1996,0,780,0,780,240,1020,1,0,2,1,6,0,0,0,0,0,5,2010,94000
1139,20,9819,1,0,1,6,5,1977,1977,1567,1567,1,1567,0,1567,2,0,2,1,5,2,2,264,32,0,5,2009,196000
1140,30,8731,1,0,1,5,5,1920,1950,645,915,1,1167,0,1167,1,0,3,1,6,1,2,0,0,0,5,2007,144000
1141,20,7350,1,0,1,5,7,1951,1951,852,952,1,952,0,952,1,0,2,1,4,0,2,0,0,0,6,2008,139000
1142,60,10304,1,0,2,5,7,1976,1976,381,780,1,1088,780,1868,2,1,4,1,9,1,2,448,96,0,10,2009,197500
1143,60,9965,1,0,2,8,5,2006,2007,1150,1466,1,1466,1362,2828,3,0,4,1,11,1,3,125,144,0,4,2007,424870
1144,20,9000,1,0,1,5,3,1959,1959,288,1006,1,1006,0,1006,1,0,3,1,5,0,0,0,24,0,7,2008,80000
1145,190,12180,0,0,1.5,4,4,1941,1950,348,672,0,672,252,924,1,0,2,1,5,0,1,0,0,0,7,2010,80000
1146,50,6240,1,0,1.5,5,6,1928,1950,0,1042,1,1042,534,1576,1,0,3,1,8,1,1,0,0,0,8,2006,149000
1147,20,11200,1,0,1,6,5,1985,1985,1258,1298,1,1298,0,1298,2,0,3,1,5,1,2,165,26,0,5,2006,180000
1148,70,12000,1,0,2,7,7,1941,1950,275,704,1,860,704,1564,1,1,3,1,7,1,1,0,0,0,7,2009,174500
1149,50,5700,1,0,1.5,7,7,1926,1950,0,572,1,572,539,1111,1,0,2,1,5,1,1,0,0,0,8,2008,116900
1150,70,9000,1,0,2,7,9,1920,1988,624,650,1,832,650,1482,1,0,3,1,7,0,2,0,0,0,7,2009,143000
1151,20,8280,1,0,1,6,5,1950,1950,0,932,1,932,0,932,1,0,2,1,4,1,1,0,0,0,11,2007,124000
1152,20,17755,1,0,1,5,4,1959,1959,176,1466,1,1466,0,1466,1,1,3,1,6,2,2,0,140,0,11,2006,149900
1153,20,14115,1,0,1,6,7,1956,2004,296,1073,1,1811,0,1811,1,0,2,1,6,1,2,0,0,0,7,2006,230000
1154,30,5890,1,0,1,6,8,1930,2007,538,816,1,816,0,816,1,0,2,1,5,0,1,0,0,0,6,2008,120500
1155,60,13700,1,0,2,7,6,1965,1988,454,864,1,902,918,1820,1,2,4,1,8,2,2,60,84,0,5,2008,201800
1156,20,10768,1,0,1,5,8,1976,2004,1157,1437,1,1437,0,1437,2,0,3,1,6,1,2,0,21,0,7,2007,218000
1157,80,9350,1,0,1,5,8,1965,1999,633,1219,1,1265,0,1265,2,0,3,1,6,1,2,0,92,0,10,2008,179900
1158,120,5001,0,0,1,7,5,2007,2008,904,1314,1,1314,0,1314,2,0,2,1,6,1,2,172,62,0,7,2009,230000
1159,20,11932,1,1,1,8,5,2007,2008,0,1580,1,1580,0,1580,2,0,3,1,7,0,3,0,24,0,6,2008,235128
1160,60,9120,1,0,2,6,6,1974,1974,442,901,1,943,933,1876,2,1,4,1,8,1,2,0,69,0,7,2008,185000
1161,160,2280,0,0,2,6,5,1978,1978,311,855,1,855,601,1456,2,1,3,1,7,1,2,26,0,0,7,2010,146000
1162,20,14778,1,1,1,6,7,1954,2006,728,1296,1,1640,0,1640,1,0,3,1,7,1,2,108,0,0,11,2008,224000
1163,20,8724,1,0,1,5,5,1968,1968,492,894,1,894,0,894,1,0,3,1,5,1,2,0,0,0,5,2007,129000
1164,90,12900,0,0,1,4,4,1969,1969,1198,1198,1,1258,0,1258,0,2,0,2,6,0,2,120,0,0,1,2008,108959
1165,80,16157,1,1,1,5,7,1978,1978,680,1360,1,1432,0,1432,1,1,2,1,5,1,2,168,180,0,6,2007,194000
1166,20,9541,1,0,1,7,5,2009,2009,0,1502,1,1502,0,1502,2,0,3,1,7,0,2,0,114,0,9,2009,233170
1167,20,10475,1,0,1,8,5,2008,2008,0,1694,1,1694,0,1694,2,0,3,1,7,0,3,160,33,0,2,2010,245350
1168,60,10852,1,0,2,6,5,2000,2000,786,959,1,959,712,1671,2,1,3,1,7,1,2,0,38,0,2,2006,173000
1169,70,13728,1,0,2,6,7,1935,1986,626,1127,1,1236,872,2108,2,0,4,1,7,2,2,0,0,0,7,2008,235000
1170,60,35760,1,0,2,10,5,1995,1996,1387,1930,1,1831,1796,3627,3,1,4,1,10,1,3,361,76,0,7,2006,625000
1171,80,9880,1,0,1,6,6,1977,1977,522,1096,1,1118,0,1118,1,0,3,1,6,1,1,203,0,576,7,2008,171000
1172,20,9120,1,0,1,6,6,1958,1958,662,1261,1,1261,0,1261,1,0,3,1,6,1,2,0,0,0,11,2008,163000
1173,160,4017,0,0,2,7,5,2006,2007,0,625,1,625,625,1250,2,1,2,1,5,0,2,0,54,0,3,2008,171900
1174,50,18030,1,1,1.5,5,6,1946,1994,152,1598,1,1636,971,3086,3,0,3,1,12,1,0,122,0,0,3,2007,200500
1175,70,16560,1,0,2,6,8,1932,1950,503,952,1,1170,1175,2345,2,1,4,1,9,1,2,0,0,0,7,2006,239000
1176,50,10678,1,0,1.5,8,5,1992,2000,700,1683,1,2129,743,2872,2,1,4,1,9,1,2,0,33,0,4,2007,285000
1177,20,6951,1,0,1,5,5,1984,1985,658,876,1,923,0,923,1,0,3,1,5,0,1,362,0,0,10,2008,119500
1178,50,3950,1,0,1.5,6,8,1926,2004,468,818,1,818,406,1224,1,0,3,1,5,0,1,0,0,0,12,2009,115000
1179,50,7681,1,0,1.5,5,6,1921,1950,0,731,1,820,523,1343,1,1,3,1,7,1,1,192,0,0,7,2009,154900
1180,20,8335,1,0,1,5,5,1954,1954,0,0,1,1124,0,1124,1,0,3,1,5,1,0,0,36,0,4,2006,93000
1181,60,11170,1,0,2,7,5,1990,1991,1216,1216,1,1298,1216,2514,2,1,4,1,8,0,2,0,0,0,4,2006,250000
1182,120,5587,0,0,1,8,5,2008,2008,1480,1600,1,1652,0,1652,2,0,2,1,5,1,2,162,53,0,11,2008,392500
1183,60,15623,1,1,2,10,5,1996,1996,2096,2396,1,2411,2065,4476,3,1,4,1,10,2,3,171,78,555,7,2007,745000
1184,30,10800,1,0,1,5,6,1920,1950,821,1120,1,1130,0,1130,1,0,2,1,5,1,2,229,0,0,6,2006,120000
1185,20,35133,1,0,1,5,4,1963,1963,1159,1572,1,1572,0,1572,1,1,3,1,5,2,3,0,263,0,5,2007,186700
1186,50,9738,1,0,1.5,5,7,1924,1950,392,784,1,949,272,1221,1,0,4,1,7,0,1,0,0,0,3,2006,104900
1187,190,10615,0,0,2,3,5,1900,1970,440,978,1,1014,685,1699,2,0,3,2,7,0,2,0,74,0,8,2009,95000
1188,20,12461,1,0,1,8,5,1994,1995,1456,1624,1,1624,0,1624,2,0,2,1,5,1,3,0,114,0,7,2006,262000
1189,60,8935,1,0,2,7,5,2002,2002,0,831,1,831,829,1660,2,1,3,1,7,0,2,144,68,0,7,2009,195000
1190,60,7500,1,0,2,7,5,1999,1999,0,994,1,1028,776,1804,2,1,3,1,7,1,2,140,60,0,6,2010,189000
1191,190,32463,0,0,1,4,4,1961,1975,1159,1249,1,1622,0,1622,1,0,3,1,7,1,4,439,0,0,3,2007,168000
1192,160,2645,0,0,2,8,5,1999,2000,0,776,1,764,677,1441,2,1,2,1,5,0,2,206,0,0,11,2007,174000
1193,50,9600,1,1,1.5,5,8,1925,1994,0,702,1,842,630,1472,1,0,3,1,6,0,1,0,0,0,7,2007,125000
1194,120,4500,0,0,1,6,5,1999,1999,883,1224,1,1224,0,1224,2,0,2,1,5,0,2,0,304,0,6,2009,165000
1195,60,9364,1,1,2,6,7,1969,1969,371,663,1,663,689,1352,1,1,4,1,7,0,1,379,36,0,3,2010,158000
1196,60,8029,1,0,2,6,5,2005,2005,0,728,1,728,728,1456,2,1,3,1,8,0,2,100,24,0,7,2008,176000
1197,60,14054,1,0,2,7,5,2006,2006,0,879,1,879,984,1863,2,1,4,1,9,1,3,100,17,0,11,2006,219210
1198,75,8850,1,0,2,7,6,1916,1950,0,815,1,815,875,1690,1,0,3,1,7,1,1,0,0,0,7,2006,144000
1199,20,9100,1,0,1,7,5,2001,2001,0,1212,1,1212,0,1212,2,0,3,1,6,0,2,356,0,0,6,2009,178000
1200,20,11235,1,0,1,4,5,1963,1979,547,1051,1,1382,0,1382,1,1,3,1,6,1,2,0,82,0,10,2006,148000
1201,20,9353,1,0,1,4,5,1970,1970,0,864,1,864,0,864,1,0,3,1,5,0,1,0,0,0,7,2006,116050
1202,60,10400,1,0,2,7,5,1998,1998,0,866,1,866,913,1779,2,1,3,1,6,0,2,198,36,0,3,2009,197900
1203,50,6000,1,0,1.5,5,8,1925,1997,0,884,1,884,464,1348,1,0,3,1,5,1,1,0,0,0,5,2009,117000
1204,20,9750,1,0,1,7,5,2000,2001,0,1630,1,1630,0,1630,2,0,3,1,6,1,2,74,234,0,10,2009,213000
1205,20,10140,1,0,1,5,6,1975,1975,788,1056,1,1074,0,1074,1,1,3,1,6,0,2,0,88,0,7,2006,153500
1206,20,14684,1,0,1,7,7,1990,1991,485,2158,1,2196,0,2196,2,0,3,1,7,1,3,84,70,0,6,2009,271900
1207,20,8900,1,0,1,4,4,1966,1966,1056,1056,1,1056,0,1056,1,0,2,1,5,0,1,0,42,0,11,2006,107000
1208,20,9135,1,0,1,6,5,2003,2003,340,1682,1,1700,0,1700,2,0,3,1,7,0,2,192,23,0,5,2006,200000
1209,20,7763,1,0,1,5,7,1962,1980,504,931,1,1283,0,1283,1,0,3,1,6,0,2,0,0,0,10,2008,140000
1210,20,10182,1,0,1,8,5,2006,2006,1220,1660,1,1660,0,1660,2,0,3,1,8,1,2,322,50,0,5,2006,290000
1211,60,11218,1,0,2,6,5,1992,1992,0,1055,1,1055,790,1845,2,1,3,1,8,1,2,635,104,0,5,2010,189000
1212,50,12134,1,0,1.5,8,7,1988,2005,427,559,1,1080,672,1752,2,0,4,1,8,0,2,325,12,0,6,2010,164000
1213,30,9340,1,0,1,4,6,1941,1950,344,672,1,672,0,672,1,0,2,1,4,0,1,0,113,0,8,2009,113000
1214,80,10246,1,0,1,4,9,1965,2001,648,648,1,960,0,960,0,0,0,1,3,0,1,88,0,0,5,2006,145000
1215,85,10205,1,0,1,5,5,1962,1962,784,925,1,999,0,999,1,0,3,1,6,0,1,150,72,0,5,2006,134500
1216,20,7094,1,0,1,5,5,1966,1966,180,894,1,894,0,894,1,0,3,1,5,0,1,0,0,0,5,2007,125000
1217,90,8930,0,0,1.5,6,5,1978,1978,0,0,1,1318,584,1902,2,0,4,2,8,0,2,0,0,0,4,2010,112000
1218,20,8640,1,1,1,8,5,2009,2009,936,1300,1,1314,0,1314,2,0,3,1,6,0,2,135,112,0,9,2009,229456
1219,50,6240,1,0,1.5,4,5,1947,1950,0,0,0,672,240,912,1,0,2,1,3,0,0,0,0,0,7,2006,80500
1220,160,1680,0,0,2,6,5,1971,1971,0,672,1,672,546,1218,1,1,3,1,7,0,0,201,0,0,4,2006,91500
1221,20,7800,1,1,1,5,5,1964,1964,312,912,1,912,0,912,1,0,2,1,5,0,1,0,0,0,11,2006,115000
1222,20,8250,1,0,1,5,5,1968,1968,250,952,1,1211,0,1211,1,0,3,1,5,1,1,0,63,0,8,2008,134000
1223,50,10496,1,0,1.5,6,6,1949,1950,196,1040,1,1168,678,1846,2,0,3,1,7,1,1,0,0,0,1,2007,143000
1224,20,10680,1,0,1,5,3,1951,1951,756,2136,0,2136,0,2136,2,0,4,1,7,0,2,0,30,0,10,2006,137900
1225,60,15384,1,0,2,7,5,2004,2005,724,788,1,788,702,1490,2,1,3,1,8,1,2,100,75,0,2,2008,184000
1226,80,10482,1,0,1,6,8,1958,1958,507,588,1,1138,0,1138,1,0,3,1,6,0,1,224,0,0,6,2007,145000
1227,60,14598,1,0,2,6,5,2007,2007,0,894,1,894,1039,1933,2,1,4,1,9,1,3,100,18,0,1,2008,214000
1228,20,8872,1,0,1,5,8,1965,2008,595,912,1,912,0,912,1,0,2,1,5,0,2,0,240,0,12,2008,147000
1229,120,8769,0,0,1,9,5,2008,2008,1540,1702,1,1702,0,1702,1,1,1,1,7,1,3,0,72,0,10,2008,367294
1230,80,7910,1,1,1,5,5,1960,1960,666,1075,1,1507,0,1507,2,0,4,1,7,0,1,0,0,0,8,2008,127000
1231,90,18890,0,0,1.5,5,5,1977,1977,498,1361,1,1361,1259,2620,2,2,4,2,12,1,2,155,24,0,8,2007,190000
1232,90,7728,0,1,1,5,6,1962,1962,803,1106,1,1190,0,1190,1,0,3,1,6,0,2,0,18,0,5,2006,132500
1233,90,9842,0,1,1,4,5,1962,1962,0,0,1,1224,0,1224,2,0,2,2,6,0,2,0,0,0,3,2007,101800
1234,20,12160,1,1,1,5,5,1959,1959,1000,1188,1,1188,0,1188,1,0,3,1,6,0,2,0,0,0,5,2010,142000
1235,70,8525,1,0,2,5,6,1911,1950,0,940,0,1024,940,1964,1,1,4,1,7,0,0,0,192,0,11,2008,130000
1236,70,13132,1,0,2,5,5,1914,1950,0,747,1,892,892,1784,1,1,4,1,9,0,1,203,40,0,7,2006,138887
1237,160,2628,0,0,2,7,5,2003,2003,0,764,1,764,862,1626,2,1,2,1,6,0,2,0,27,0,6,2010,175500
1238,60,12393,1,1,2,7,5,2004,2005,0,847,1,847,1101,1948,2,1,4,1,8,1,2,100,48,0,9,2006,195000
1239,20,13072,1,0,1,6,5,2005,2005,0,1141,1,1141,0,1141,1,1,3,1,6,0,2,0,0,0,3,2006,142500
1240,20,9037,1,0,1,8,5,2006,2006,428,1476,1,1484,0,1484,2,0,2,1,6,1,2,120,33,0,12,2007,265900
1241,60,8158,1,0,2,7,5,2003,2003,550,884,1,884,884,1768,2,1,3,1,8,0,2,0,63,0,7,2008,224900
1242,20,9849,1,0,1,7,6,2007,2007,0,1689,1,1689,0,1689,2,0,3,1,7,0,3,0,56,0,6,2007,248328
1243,85,10625,1,0,1,7,6,1974,1974,885,1053,1,1173,0,1173,2,0,3,1,6,2,2,0,120,0,1,2010,170000
1244,20,13891,1,0,1,10,5,2006,2006,1386,2076,1,2076,0,2076,2,1,2,1,7,1,3,216,229,0,9,2006,465000
1245,70,11435,1,0,2,8,7,1929,1950,0,792,1,792,725,1517,1,0,3,1,7,2,2,0,0,0,6,2006,230000
1246,80,12090,1,0,1,6,7,1984,2003,0,585,1,1140,728,1868,3,1,3,1,7,1,2,268,112,0,1,2007,178000
1247,60,8125,1,0,2,7,5,2005,2006,0,756,1,756,797,1553,2,1,3,1,6,0,2,0,45,0,3,2006,186500
1248,80,12328,1,0,1,6,5,1976,1976,539,1012,1,1034,0,1034,1,0,3,1,6,0,3,0,0,0,5,2010,169900
1249,75,9600,1,0,2,6,5,1917,1950,319,735,0,1134,924,2058,1,1,3,1,8,1,2,0,0,0,4,2008,129500
1250,20,7200,1,0,1,5,7,1950,1950,534,876,1,988,0,988,1,0,3,1,6,0,1,0,80,0,5,2007,119000
1251,20,11160,1,0,1,7,5,1968,1968,1065,2110,1,2110,0,2110,2,1,3,1,8,2,2,0,0,0,4,2010,244000
1252,120,3136,0,0,1,7,5,2003,2003,0,1405,1,1405,0,1405,2,0,2,1,6,1,2,148,36,0,3,2006,171750
1253,20,9858,1,1,1,5,6,1968,1968,510,864,1,874,0,874,1,0,3,1,5,0,1,33,0,0,11,2009,130000
1254,60,17542,1,0,2,7,7,1974,2003,125,1192,1,1516,651,2167,2,1,3,1,9,2,2,220,47,0,7,2007,294000
1255,60,6931,1,0,2,7,5,2003,2004,0,746,1,760,896,1656,2,1,3,1,7,1,2,178,128,0,7,2008,165400
1256,50,6240,1,0,1.5,6,6,1931,1950,425,884,1,959,408,1367,1,0,3,1,6,1,1,0,0,0,11,2007,127500
1257,20,14303,1,0,1,8,5,1994,1994,1314,1986,1,1987,0,1987,2,0,2,1,7,1,2,262,36,0,8,2008,301500
1258,30,4060,1,0,1,5,8,1922,1950,0,864,1,864,0,864,1,0,2,1,4,0,0,0,96,0,7,2009,99900
